timestamp,DVL-filtered,validity,rpm,depth,Echo,Label
1676970884.911,3.313,VALID,1044,8.885,21.144,TRACKING
1676970885.111,3.173,VALID,1044,8.968,21.19,TRACKING
1676970885.311,3.216,VALID,1044,8.901,22.547,TRACKING
1676970885.511,3.193,VALID,1044,8.915,23.488,TRACKING
1676970885.711,3.193,VALID,1044,8.915,20.499,TRACKING
1676970885.911,3.169,VALID,1044,8.99,20.998,TRACKING
1676970886.111,3.201,VALID,1045,9.035,21.442,TRACKING
1676970886.311,3.208,VALID,1045,8.932,21.481,TRACKING
1676970886.511,3.04,VALID,1045,8.969,22.378,TRACKING
1676970886.711,3.574,VALID,1045,8.969,22.378,TRACKING
1676970886.712,3.574,VALID,1045,8.98,23.506,TRACKING
1676970886.911,3.646,VALID,1045,8.999,23.377,TRACKING
1676970887.111,3.654,VALID,1046,8.949,21.092,TRACKING
1676970887.311,3.623,VALID,1046,9.042,20.034,TRACKING
1676970887.511,3.623,VALID,1046,9.027,18.637,TRACKING
1676970887.711,3.542,VALID,1046,8.999,15.266,TRACKING
1676970887.911,3.53,VALID,1046,9.038,13.67,TRACKING
1676970888.111,3.508,VALID,1047,8.98,13.026,TRACKING
1676970888.311,3.492,VALID,1047,8.98,13.026,TRACKING
1676970888.312,3.492,VALID,1047,9.108,13.514,TRACKING
1676970888.511,3.538,VALID,1047,9.081,13.711,TRACKING
1676970888.711,3.492,VALID,1047,9.124,13.69,TRACKING
1676970888.911,3.562,VALID,1047,9.249,14.028,TRACKING
1676970889.111,3.5,VALID,1047,9.217,24.027,TRACKING
1676970889.311,3.369,VALID,1047,9.217,24.027,TRACKING
1676970889.312,3.369,VALID,1047,9.238,30.0,TRACKING
1676970889.511,3.329,VALID,1047,9.245,30.0,TRACKING
1676970889.711,3.349,VALID,1047,9.287,30.0,TRACKING
1676970889.912,3.353,VALID,1047,9.188,30.0,TRACKING
1676970890.111,3.36,VALID,1047,9.211,29.889,TRACKING
1676970890.311,3.367,VALID,1047,9.177,29.975,TRACKING
1676970890.511,3.402,VALID,1047,9.081,29.581,TRACKING
1676970890.711,3.564,VALID,1047,9.046,29.964,TRACKING
1676970890.911,3.579,VALID,1047,9.048,29.867,TRACKING
1676970891.111,3.544,VALID,1047,8.943,30.0,TRACKING
1676970891.311,3.605,VALID,1047,9.01,30.0,TRACKING
1676970891.511,3.575,VALID,1047,8.874,30.0,TRACKING
1676970891.711,3.736,VALID,1047,8.874,30.0,TRACKING
1676970891.712,3.736,VALID,1047,8.862,30.0,TRACKING
1676970891.911,3.827,VALID,1047,8.787,29.456,TRACKING
1676970892.111,3.842,VALID,1047,8.75,29.777,TRACKING
1676970892.311,3.859,VALID,1047,8.707,30.0,TRACKING
1676970892.511,3.907,VALID,1047,8.606,30.0,TRACKING
1676970892.711,3.927,VALID,1047,8.407,29.888,TRACKING
1676970892.911,4.062,VALID,1047,8.513,29.805,TRACKING
1676970893.111,4.026,VALID,1047,8.388,29.753,TRACKING
1676970893.311,4.075,VALID,1047,8.248,30.0,TRACKING
1676970893.511,4.233,VALID,1047,8.138,29.915,TRACKING
1676970893.711,4.219,VALID,1047,8.267,30.0,TRACKING
1676970893.911,4.355,VALID,1047,8.188,29.947,TRACKING
1676970894.111,4.371,VALID,1047,8.068,30.0,TRACKING
1676970894.311,4.31,VALID,1047,8.094,30.0,TRACKING
1676970894.511,4.523,VALID,1047,8.049,30.0,TRACKING
1676970894.711,4.436,VALID,1047,8.078,30.0,TRACKING
1676970894.911,4.504,VALID,1047,8.031,30.0,TRACKING
1676970895.111,4.475,VALID,1047,8.017,29.857,TRACKING
1676970895.311,4.542,VALID,1046,8.007,30.0,TRACKING
1676970895.511,4.555,VALID,1046,7.937,29.716,TRACKING
1676970895.711,4.566,VALID,1046,7.926,30.0,TRACKING
1676970895.911,4.536,VALID,1046,7.935,29.831,TRACKING
1676970896.111,4.609,VALID,1046,7.935,29.831,TRACKING
1676970896.112,4.609,VALID,1046,7.927,29.835,TRACKING
1676970896.311,4.555,VALID,1046,7.904,30.0,TRACKING
1676970896.511,4.644,VALID,1046,7.906,29.705,TRACKING
1676970896.711,4.61,VALID,1046,7.897,29.545,TRACKING
1676970896.911,4.572,VALID,1046,7.935,30.0,TRACKING
1676970897.111,4.628,VALID,1046,7.84,30.0,TRACKING
1676970897.311,4.596,VALID,1046,7.918,30.0,TRACKING
1676970897.511,4.659,VALID,1046,7.787,30.0,TRACKING
1676970897.711,4.7,VALID,1046,7.881,30.0,TRACKING
1676970897.911,4.715,VALID,1046,7.881,30.0,TRACKING
1676970897.912,4.715,VALID,1046,7.749,30.0,TRACKING
1676970898.111,4.665,VALID,1046,7.795,29.793,TRACKING
1676970898.311,4.602,VALID,1046,7.793,29.934,TRACKING
1676970898.511,4.78,VALID,1046,7.791,30.0,TRACKING
1676970898.711,4.676,VALID,1046,7.693,30.0,TRACKING
1676970898.911,3.787,VALID,1046,7.655,29.297,TRACKING
1676970899.111,3.72,VALID,1046,7.652,30.0,TRACKING
1676970899.311,3.746,VALID,1046,7.652,30.0,TRACKING
1676970899.312,3.746,VALID,1045,7.7,29.592,TRACKING
1676970899.511,3.812,VALID,1045,7.607,30.0,TRACKING
1676970899.711,3.861,VALID,1045,7.669,29.947,TRACKING
1676970899.911,3.755,VALID,1045,7.596,30.0,TRACKING
1676970900.111,3.79,VALID,1045,7.741,29.905,TRACKING
1676970900.311,3.735,VALID,1045,7.716,29.823,TRACKING
1676970900.511,3.739,VALID,1045,7.656,29.97,TRACKING
1676970900.711,3.845,VALID,1045,7.659,30.0,TRACKING
1676970900.911,3.825,VALID,1045,7.7,29.634,TRACKING
1676970901.111,3.785,VALID,1045,7.734,29.994,TRACKING
1676970901.311,3.935,VALID,1045,7.693,29.354,TRACKING
1676970901.511,3.889,VALID,1045,7.693,29.354,TRACKING
1676970901.512,3.889,VALID,1045,7.688,29.971,TRACKING
1676970901.711,3.799,VALID,1045,7.64,29.761,TRACKING
1676970901.911,3.897,VALID,1045,7.625,29.833,TRACKING
1676970902.111,3.828,VALID,1045,7.73,26.605,TRACKING
1676970902.311,3.864,VALID,1045,7.688,25.169,TRACKING
1676970902.511,3.87,VALID,1045,7.722,20.021,TRACKING
1676970902.711,3.763,VALID,1045,7.716,17.128,TRACKING
1676970902.911,3.703,VALID,1045,7.747,15.284,TRACKING
1676970903.111,3.768,VALID,1045,7.774,14.367,TRACKING
1676970903.311,3.695,VALID,1046,7.774,13.336,TRACKING
1676970903.511,3.685,VALID,1046,7.887,13.01,TRACKING
1676970903.711,4.368,VALID,1046,7.85,13.01,TRACKING
1676970903.911,4.31,VALID,1046,7.898,13.728,TRACKING
1676970904.111,4.33,VALID,1046,8.063,16.685,TRACKING
1676970904.311,4.222,VALID,1046,8.063,16.685,TRACKING
1676970904.312,4.222,VALID,1047,8.022,23.928,TRACKING
1676970904.511,4.177,VALID,1047,8.068,29.918,TRACKING
1676970904.712,4.123,VALID,1047,8.14,30.0,TRACKING
1676970904.911,4.178,VALID,1047,8.14,30.0,TRACKING
1676970904.912,4.178,VALID,1047,8.028,30.0,TRACKING
1676970905.111,4.103,VALID,1048,8.159,29.743,TRACKING
1676970905.311,4.13,VALID,1048,8.036,30.0,TRACKING
1676970905.511,3.861,VALID,1048,8.041,29.895,TRACKING
1676970905.711,4.014,VALID,1049,8.115,30.0,TRACKING
1676970905.911,3.999,VALID,1049,7.975,30.0,TRACKING
1676970906.111,4.044,VALID,1049,7.958,30.0,TRACKING
1676970906.311,4.081,VALID,1049,7.849,29.484,TRACKING
1676970906.511,4.062,VALID,1049,7.738,29.804,TRACKING
1676970906.711,4.169,VALID,1049,7.8,29.854,TRACKING
1676970906.911,4.191,VALID,1049,7.732,30.0,TRACKING
1676970907.111,4.275,VALID,1049,7.707,30.0,TRACKING
1676970907.311,4.313,VALID,1049,7.618,29.834,TRACKING
1676970907.511,4.388,VALID,1049,7.634,30.0,TRACKING
1676970907.711,4.441,VALID,1049,7.615,30.0,TRACKING
1676970907.911,4.382,VALID,1049,7.605,30.0,TRACKING
1676970908.111,4.366,VALID,1049,7.564,29.777,TRACKING
1676970908.311,4.512,VALID,1049,7.564,29.777,TRACKING
1676970908.312,4.512,VALID,1049,7.519,29.564,TRACKING
1676970908.511,4.424,VALID,1049,7.519,29.564,TRACKING
1676970908.512,4.424,VALID,1048,7.636,29.738,TRACKING
1676970908.711,4.455,VALID,1048,7.469,30.0,TRACKING
1676970908.911,4.469,VALID,1048,7.537,29.995,TRACKING
1676970909.111,4.425,VALID,1048,7.53,30.0,TRACKING
1676970909.311,4.475,VALID,1048,7.589,30.0,TRACKING
1676970909.512,4.458,VALID,1048,7.58,29.974,TRACKING
1676970909.711,4.546,VALID,1048,7.62,29.991,TRACKING
1676970909.911,4.399,VALID,1048,7.562,30.0,TRACKING
1676970910.111,4.121,VALID,1048,7.505,29.669,TRACKING
1676970910.311,4.062,VALID,1048,7.599,29.873,TRACKING
1676970910.511,4.115,VALID,1048,7.568,30.0,TRACKING
1676970910.711,4.114,VALID,1048,7.568,30.0,TRACKING
1676970910.712,4.114,VALID,1048,7.556,29.642,TRACKING
1676970910.911,4.127,VALID,1048,7.556,29.642,TRACKING
1676970910.912,4.127,VALID,1048,7.587,30.0,TRACKING
1676970911.112,4.2,VALID,1048,7.456,29.93,TRACKING
1676970911.311,4.146,VALID,1048,7.445,30.0,TRACKING
1676970911.511,4.27,VALID,1048,7.494,24.96,TRACKING
1676970911.711,4.165,VALID,1048,7.496,20.991,TRACKING
1676970911.911,4.131,VALID,1048,7.528,18.831,TRACKING
1676970912.111,4.273,VALID,1048,7.501,17.372,TRACKING
1676970912.311,4.179,VALID,1048,7.501,17.372,TRACKING
1676970912.312,4.179,VALID,1048,7.517,16.668,TRACKING
1676970912.511,4.08,VALID,1048,7.605,14.948,TRACKING
1676970912.711,4.005,VALID,1048,7.605,14.948,TRACKING
1676970912.712,4.005,VALID,1048,7.711,14.78,TRACKING
1676970912.911,4.045,VALID,1048,7.683,13.868,TRACKING
1676970913.111,3.891,VALID,1048,7.773,13.103,TRACKING
1676970913.311,3.876,VALID,1048,7.732,13.792,TRACKING
1676970913.511,3.754,VALID,1048,7.732,13.792,TRACKING
1676970913.512,3.754,VALID,1047,7.773,13.242,TRACKING
1676970913.711,3.753,VALID,1047,7.92,12.647,TRACKING
1676970913.911,3.672,VALID,1047,7.926,13.075,TRACKING
1676970914.111,3.677,VALID,1047,8.06,13.667,TRACKING
1676970914.311,3.577,VALID,1047,8.063,14.635,TRACKING
1676970914.511,3.63,VALID,1047,8.098,15.457,TRACKING
1676970914.711,3.544,VALID,1047,8.081,16.666,TRACKING
1676970914.911,3.376,VALID,1047,8.142,17.613,TRACKING
1676970915.111,3.364,VALID,1047,8.271,18.171,TRACKING
1676970915.311,3.362,VALID,1047,8.287,19.12,TRACKING
1676970915.511,3.369,VALID,1047,8.357,21.51,TRACKING
1676970915.711,3.368,VALID,1047,8.339,24.163,TRACKING
1676970915.911,3.179,VALID,1047,8.383,25.75,TRACKING
1676970916.111,3.212,VALID,1047,8.383,25.75,TRACKING
1676970916.112,3.212,VALID,1047,8.277,27.314,TRACKING
1676970916.311,3.241,VALID,1047,8.446,29.479,TRACKING
1676970916.511,3.158,VALID,1047,8.446,29.479,TRACKING
1676970916.512,3.158,VALID,1047,8.44,29.746,TRACKING
1676970916.711,3.239,VALID,1047,8.349,30.0,TRACKING
1676970916.911,3.105,VALID,1047,8.331,29.717,TRACKING
1676970917.111,3.228,VALID,1047,8.43,29.887,TRACKING
1676970917.311,3.188,VALID,1046,8.382,29.975,TRACKING
1676970917.511,3.17,VALID,1046,8.466,30.0,TRACKING
1676970917.711,3.194,VALID,1046,8.371,30.0,TRACKING
1676970917.911,3.17,VALID,1046,8.402,30.0,TRACKING
1676970918.111,3.179,VALID,1046,8.361,30.0,TRACKING
1676970918.311,3.16,VALID,1046,8.394,29.696,TRACKING
1676970918.511,3.176,VALID,1046,8.467,29.781,TRACKING
1676970918.711,3.133,VALID,1046,8.518,29.631,TRACKING
1676970918.911,3.117,VALID,1046,8.444,30.0,TRACKING
1676970919.111,3.159,VALID,1046,8.433,29.661,TRACKING
1676970919.311,3.117,VALID,1046,8.474,29.939,TRACKING
1676970919.511,3.183,VALID,1046,8.474,29.939,TRACKING
1676970919.512,3.183,VALID,1046,8.466,30.0,TRACKING
1676970919.711,3.165,VALID,1046,8.595,29.849,TRACKING
1676970919.911,3.084,VALID,1046,8.598,29.585,TRACKING
1676970920.111,3.109,VALID,1046,8.598,29.585,TRACKING
1676970920.112,3.109,VALID,1046,8.462,30.0,TRACKING
1676970920.311,3.082,VALID,1046,8.416,29.907,TRACKING
1676970920.511,2.967,VALID,1046,8.553,30.0,TRACKING
1676970920.711,3.086,VALID,1046,8.427,29.888,TRACKING
1676970920.911,3.053,VALID,1046,8.427,29.888,TRACKING
1676970920.912,3.053,VALID,1046,8.467,30.0,TRACKING
1676970921.111,3.089,VALID,1045,8.519,29.644,TRACKING
1676970921.311,3.036,VALID,1045,8.516,30.0,TRACKING
1676970921.511,3.651,VALID,1045,8.438,30.0,TRACKING
1676970921.711,3.637,VALID,1045,8.453,29.807,TRACKING
1676970921.911,3.589,VALID,1045,8.453,29.807,TRACKING
1676970921.912,3.589,VALID,1045,8.474,30.0,TRACKING
1676970922.111,3.577,VALID,1045,8.474,30.0,TRACKING
1676970922.112,3.577,VALID,1045,8.442,24.046,TRACKING
1676970922.311,3.564,VALID,1045,8.534,21.175,TRACKING
1676970922.511,3.65,VALID,1045,8.564,19.13,TRACKING
1676970922.711,3.569,VALID,1045,8.514,18.191,TRACKING
1676970922.911,3.507,VALID,1045,8.537,17.303,TRACKING
1676970923.111,3.572,VALID,1045,8.664,16.321,TRACKING
1676970923.311,3.494,VALID,1045,8.571,16.097,TRACKING
1676970923.511,3.447,VALID,1045,8.711,16.097,TRACKING
1676970923.711,3.481,VALID,1045,8.62,16.436,TRACKING
1676970923.911,3.463,VALID,1045,8.622,16.683,TRACKING
1676970924.111,3.422,VALID,1045,8.755,17.525,TRACKING
1676970924.311,3.282,VALID,1045,8.781,17.179,TRACKING
1676970924.511,3.463,VALID,1045,8.679,17.632,TRACKING
1676970924.711,3.255,VALID,1045,8.642,18.403,TRACKING
1676970924.911,3.218,VALID,1045,8.718,19.187,TRACKING
1676970925.111,3.212,VALID,1045,8.771,20.367,TRACKING
1676970925.311,3.09,VALID,1045,8.859,20.749,TRACKING
1676970925.511,3.159,VALID,1045,8.859,20.749,TRACKING
1676970925.512,3.159,VALID,1045,8.967,21.811,TRACKING
1676970925.711,3.098,VALID,1045,8.916,24.712,TRACKING
1676970925.911,3.025,VALID,1045,8.916,24.712,TRACKING
1676970925.912,3.025,VALID,1045,8.862,26.194,TRACKING
1676970926.111,3.079,VALID,1045,8.862,26.194,TRACKING
1676970926.112,3.079,VALID,1044,8.988,29.731,TRACKING
1676970926.311,3.133,VALID,1044,8.988,29.731,TRACKING
1676970926.312,3.133,VALID,1044,8.957,29.91,TRACKING
1676970926.511,3.066,VALID,1044,9.016,30.0,TRACKING
1676970926.711,2.942,VALID,1044,8.909,29.494,TRACKING
1676970926.911,3.025,VALID,1044,8.909,29.494,TRACKING
1676970926.912,3.025,VALID,1044,8.954,29.492,TRACKING
1676970927.111,3.055,VALID,1044,8.954,29.492,TRACKING
1676970927.112,3.055,VALID,1044,9.003,29.764,TRACKING
1676970927.311,3.057,VALID,1044,9.003,29.764,TRACKING
1676970927.312,3.057,VALID,1044,8.92,29.296,TRACKING
1676970927.511,3.066,VALID,1044,8.92,29.296,TRACKING
1676970927.512,3.066,VALID,1044,8.958,29.987,TRACKING
1676970927.712,2.975,VALID,1044,8.888,30.0,TRACKING
1676970927.911,3.046,VALID,1044,8.877,29.592,TRACKING
1676970928.111,3.077,VALID,1044,8.831,30.0,TRACKING
1676970928.311,3.089,VALID,1044,9.016,29.696,TRACKING
1676970928.511,3.083,VALID,1044,8.947,30.0,TRACKING
1676970928.711,3.131,VALID,1044,8.947,30.0,TRACKING
1676970928.712,3.131,VALID,1044,8.918,30.0,TRACKING
1676970928.911,3.007,VALID,1044,8.882,29.841,TRACKING
1676970929.111,3.042,VALID,1044,8.914,29.749,TRACKING
1676970929.311,3.03,VALID,1044,8.904,29.726,TRACKING
1676970929.511,3.11,VALID,1044,8.893,29.804,TRACKING
1676970929.711,3.057,VALID,1044,8.882,30.0,TRACKING
1676970929.911,3.105,VALID,1044,8.839,29.604,TRACKING
1676970930.112,3.053,VALID,1044,8.918,29.965,TRACKING
1676970930.311,3.037,VALID,1044,9.009,29.58,TRACKING
1676970930.511,3.054,VALID,1044,8.845,30.0,TRACKING
1676970930.711,3.019,VALID,1044,8.972,29.93,TRACKING
1676970930.911,3.003,VALID,1044,8.953,30.0,TRACKING
1676970931.112,3.026,VALID,1043,8.965,29.954,TRACKING
1676970931.311,3.243,VALID,1043,8.901,30.0,TRACKING
1676970931.511,3.159,VALID,1043,8.901,30.0,TRACKING
1676970931.512,3.159,VALID,1043,8.899,30.0,TRACKING
1676970931.711,3.122,VALID,1043,8.899,30.0,TRACKING
1676970931.712,3.122,VALID,1043,8.842,30.0,TRACKING
1676970931.911,3.107,VALID,1043,8.842,30.0,TRACKING
1676970931.912,3.107,VALID,1043,8.879,29.811,TRACKING
1676970932.111,3.153,VALID,1043,8.93,27.026,TRACKING
1676970932.311,3.09,VALID,1043,8.936,27.025,TRACKING
1676970932.511,3.22,VALID,1043,8.964,26.897,TRACKING
1676970932.711,3.158,VALID,1043,8.964,26.897,TRACKING
1676970932.712,3.158,VALID,1043,8.893,26.691,TRACKING
1676970932.911,3.17,VALID,1043,8.993,26.042,TRACKING
1676970933.111,3.087,VALID,1043,8.992,25.88,TRACKING
1676970933.311,3.132,VALID,1043,8.9,26.018,TRACKING
1676970933.511,3.188,VALID,1043,8.992,25.59,TRACKING
1676970933.711,3.08,VALID,1043,8.992,25.59,TRACKING
1676970933.712,3.08,VALID,1043,8.907,25.041,TRACKING
1676970933.911,3.352,VALID,1043,8.986,25.054,TRACKING
1676970934.111,3.348,VALID,1043,8.967,26.168,TRACKING
1676970934.311,3.335,VALID,1043,9.002,23.34,TRACKING
1676970934.511,3.397,VALID,1043,8.974,23.316,TRACKING
1676970934.711,3.312,VALID,1043,8.974,23.316,TRACKING
1676970934.712,3.312,VALID,1043,9.0,22.515,TRACKING
1676970934.911,3.259,VALID,1043,9.003,22.155,TRACKING
1676970935.111,3.301,VALID,1043,8.939,22.251,TRACKING
1676970935.311,3.334,VALID,1043,9.048,21.49,TRACKING
1676970935.511,3.292,VALID,1043,8.954,21.546,TRACKING
1676970935.711,3.265,VALID,1043,8.954,21.546,TRACKING
1676970935.712,3.265,VALID,1043,9.072,20.999,TRACKING
1676970935.911,3.352,VALID,1043,9.079,21.442,TRACKING
1676970936.111,3.327,VALID,1043,8.979,22.11,TRACKING
1676970936.311,3.26,VALID,1043,9.057,21.715,TRACKING
1676970936.511,3.275,VALID,1043,9.097,19.696,TRACKING
1676970936.711,3.302,VALID,1043,9.084,19.852,TRACKING
1676970936.911,3.238,VALID,1043,9.086,19.829,TRACKING
1676970937.111,3.258,VALID,1043,9.131,20.126,TRACKING
1676970937.311,3.126,VALID,1042,9.101,20.06,TRACKING
1676970937.511,3.197,VALID,1042,9.172,19.876,TRACKING
1676970937.711,3.175,VALID,1042,9.177,20.545,TRACKING
1676970937.911,3.189,VALID,1042,9.061,20.328,TRACKING
1676970938.111,3.089,VALID,1042,9.221,20.565,TRACKING
1676970938.311,3.114,VALID,1042,9.232,20.94,TRACKING
1676970938.511,3.134,VALID,1042,9.166,20.771,TRACKING
1676970938.711,3.088,VALID,1042,9.184,24.617,TRACKING
1676970938.911,3.073,VALID,1042,9.163,24.384,TRACKING
1676970939.111,3.062,VALID,1042,9.18,25.139,TRACKING
1676970939.311,3.132,VALID,1042,9.165,26.67,TRACKING
1676970939.511,2.923,VALID,1042,9.165,26.67,TRACKING
1676970939.512,2.923,VALID,1042,9.211,25.896,TRACKING
1676970939.711,3.062,VALID,1042,9.184,26.023,TRACKING
1676970939.911,3.037,VALID,1042,9.214,30.0,TRACKING
1676970940.111,3.018,VALID,1042,9.271,30.0,TRACKING
1676970940.311,3.016,VALID,1042,9.193,29.809,TRACKING
1676970940.511,3.11,VALID,1042,9.152,25.012,TRACKING
1676970940.711,3.058,VALID,1042,9.304,24.863,TRACKING
1676970940.911,2.996,VALID,1042,9.224,25.103,TRACKING
1676970941.111,3.227,VALID,1042,9.171,24.295,TRACKING
1676970941.311,3.099,VALID,1042,9.159,25.083,TRACKING
1676970941.511,3.136,VALID,1042,9.229,24.418,TRACKING
1676970941.711,3.143,VALID,1042,9.276,24.476,TRACKING
1676970941.911,3.194,VALID,1042,9.268,24.747,TRACKING
1676970942.111,3.224,VALID,1042,9.167,23.688,TRACKING
1676970942.311,3.122,VALID,1042,9.29,23.877,TRACKING
1676970942.511,3.17,VALID,1042,9.187,22.948,TRACKING
1676970942.711,3.182,VALID,1042,9.162,22.183,TRACKING
1676970942.911,3.162,VALID,1042,9.263,21.065,TRACKING
1676970943.111,3.201,VALID,1042,9.17,21.419,TRACKING
1676970943.311,3.187,VALID,1042,9.235,20.899,TRACKING
1676970943.511,3.146,VALID,1042,9.172,21.181,TRACKING
1676970943.711,3.163,VALID,1042,9.176,21.172,TRACKING
1676970943.911,3.166,VALID,1042,9.187,20.804,TRACKING
1676970944.111,3.232,VALID,1042,9.329,20.999,TRACKING
1676970944.311,3.213,VALID,1042,9.269,20.622,TRACKING
1676970944.511,3.205,VALID,1042,9.275,21.388,TRACKING
1676970944.711,3.142,VALID,1041,9.356,20.996,TRACKING
1676970944.911,3.171,VALID,1041,9.314,20.905,TRACKING
1676970945.111,3.147,VALID,1041,9.257,18.919,TRACKING
1676970945.311,3.076,VALID,1041,9.355,18.653,TRACKING
1676970945.511,3.054,VALID,1041,9.333,18.994,TRACKING
1676970945.711,3.072,VALID,1041,9.279,18.942,TRACKING
1676970945.911,3.142,VALID,1041,9.219,19.224,TRACKING
1676970946.111,3.03,VALID,1041,9.327,19.248,TRACKING
1676970946.311,3.061,VALID,1041,9.437,19.38,TRACKING
1676970946.511,3.063,VALID,1041,9.234,19.528,TRACKING
1676970946.711,3.079,VALID,1041,9.373,19.469,TRACKING
1676970946.911,3.091,VALID,1041,9.373,19.469,TRACKING
1676970946.912,3.091,VALID,1041,9.413,19.618,TRACKING
1676970947.111,3.189,VALID,1041,9.354,19.464,TRACKING
1676970947.311,3.252,VALID,1041,9.31,19.377,TRACKING
1676970947.512,3.214,VALID,1041,9.334,16.778,TRACKING
1676970947.711,3.29,VALID,1041,9.406,16.638,TRACKING
1676970947.911,3.271,VALID,1041,9.275,17.282,TRACKING
1676970948.111,3.2,VALID,1041,9.344,16.781,TRACKING
1676970948.311,3.216,VALID,1041,9.333,16.109,TRACKING
1676970948.511,3.157,VALID,1041,9.333,16.109,TRACKING
1676970948.512,3.157,VALID,1041,9.262,16.169,TRACKING
1676970948.711,3.138,VALID,1041,9.393,15.919,TRACKING
1676970948.911,3.123,VALID,1041,9.347,15.964,TRACKING
1676970949.111,3.273,VALID,1041,9.368,15.978,TRACKING
1676970949.311,3.155,VALID,1041,9.414,16.145,TRACKING
1676970949.511,3.244,VALID,1041,9.377,15.722,TRACKING
1676970949.711,3.156,VALID,1041,9.368,13.448,TRACKING
1676970949.911,3.097,VALID,1041,9.378,13.567,TRACKING
1676970950.111,3.21,VALID,1041,9.388,13.595,TRACKING
1676970950.311,3.194,VALID,1041,9.431,13.331,TRACKING
1676970950.511,3.209,VALID,1041,9.431,13.331,TRACKING
1676970950.512,3.209,VALID,1041,9.394,14.335,TRACKING
1676970950.711,3.127,VALID,1041,9.376,13.955,TRACKING
1676970950.911,3.192,VALID,1041,9.399,13.771,TRACKING
1676970951.111,3.233,VALID,1041,9.543,13.401,TRACKING
1676970951.311,3.205,VALID,1041,9.531,13.573,TRACKING
1676970951.511,3.115,VALID,1041,9.53,13.947,TRACKING
1676970951.711,3.172,VALID,1041,9.39,13.75,TRACKING
1676970951.911,3.074,VALID,1041,9.505,14.122,TRACKING
1676970952.111,3.152,VALID,1041,9.488,11.486,TRACKING
1676970952.311,3.28,VALID,1041,9.603,11.057,TRACKING
1676970952.511,3.027,VALID,1041,9.502,11.911,TRACKING
1676970952.711,2.491,VALID,1041,9.482,11.512,TRACKING
1676970952.911,2.551,VALID,1041,9.522,11.131,TRACKING
1676970953.111,2.431,VALID,1041,9.496,12.4,TRACKING
1676970953.311,2.474,VALID,1041,9.504,14.109,TRACKING
1676970953.511,2.419,VALID,1041,9.564,18.502,TRACKING
1676970953.711,2.463,VALID,1041,9.495,18.544,TRACKING
1676970953.911,2.393,VALID,1041,9.458,19.007,TRACKING
1676970954.111,2.471,VALID,1041,9.549,15.977,TRACKING
1676970954.311,2.515,VALID,1041,9.491,16.935,TRACKING
1676970954.511,2.532,VALID,1041,9.559,16.244,TRACKING
1676970954.711,2.565,VALID,1041,9.533,16.86,TRACKING
1676970954.911,2.478,VALID,1041,9.401,17.144,TRACKING
1676970955.111,2.877,VALID,1041,9.393,17.563,TRACKING
1676970955.311,2.78,VALID,1041,9.289,17.171,TRACKING
1676970955.511,2.792,VALID,1041,9.209,17.258,TRACKING
1676970955.711,2.932,VALID,1040,9.148,16.784,TRACKING
1676970955.911,2.868,VALID,1040,9.22,16.322,CLIMBING
1676970956.111,3.033,VALID,1040,9.134,15.772,CLIMBING
1676970956.311,3.071,VALID,1040,9.206,12.708,CLIMBING
1676970956.511,3.103,VALID,1040,9.22,12.508,CLIMBING
1676970956.711,3.043,VALID,1040,9.013,12.553,CLIMBING
1676970956.911,3.051,VALID,1040,9.158,12.763,CLIMBING
1676970957.111,3.185,VALID,1040,9.165,11.521,CLIMBING
1676970957.311,3.107,VALID,1040,9.073,11.931,CLIMBING
1676970957.511,3.162,VALID,1040,9.044,11.481,CLIMBING
1676970957.711,3.143,VALID,1040,9.066,11.065,CLIMBING
1676970957.911,3.109,VALID,1040,9.136,10.094,CLIMBING
1676970958.111,3.101,VALID,1040,9.106,11.19,CLIMBING
1676970958.311,3.112,VALID,1040,9.071,11.11,CLIMBING
1676970958.511,3.151,VALID,1040,9.173,10.975,CLIMBING
1676970958.711,3.093,VALID,1040,9.173,10.975,CLIMBING
1676970958.712,3.093,VALID,1040,9.188,9.258,CLIMBING
1676970958.911,3.082,VALID,1040,9.086,9.38,CLIMBING
1676970959.111,3.019,VALID,1040,9.155,9.784,CLIMBING
1676970959.311,3.184,VALID,1040,9.155,9.784,CLIMBING
1676970959.312,3.184,VALID,1040,9.149,9.309,CLIMBING
1676970959.511,3.049,VALID,1040,9.149,9.309,CLIMBING
1676970959.512,3.049,VALID,1040,9.187,9.198,CLIMBING
1676970959.711,3.071,VALID,1040,9.056,8.926,CLIMBING
1676970959.911,3.012,VALID,1040,9.072,10.307,CLIMBING
1676970960.111,3.047,VALID,1040,9.132,9.282,CLIMBING
1676970960.311,3.022,VALID,1040,9.095,9.187,CLIMBING
1676970960.511,3.126,VALID,1040,9.173,9.395,CLIMBING
1676970960.711,3.107,VALID,1040,9.154,9.589,CLIMBING
1676970960.911,3.014,VALID,1040,9.164,6.668,CLIMBING
1676970961.111,2.976,VALID,1040,9.113,7.057,CLIMBING
1676970961.311,1.498,VALID,1040,9.035,6.814,CLIMBING
1676970961.511,1.416,VALID,416,9.212,7.258,CLIMBING
1676970961.711,1.416,VALID,0,9.176,7.248,CLIMBING
1676970961.911,1.494,VALID,0,9.123,8.074,CLIMBING
1676970962.111,1.439,VALID,0,9.138,8.021,CLIMBING
1676970962.311,1.577,VALID,0,9.089,8.717,CLIMBING
