timestamp,DVL-filtered,validity,Echo,rpm,depth,Label
1678715755.163,6.193,VALID,0.2,995,0.093,SURFACED
1678715755.363,6.205,VALID,0.2,994,0.02,SURFACED
1678715755.563,6.167,VALID,0.2,993,0.04,SURFACED
1678715755.763,6.199,VALID,0.2,991,0.065,SURFACED
1678715755.963,6.217,VALID,0.2,990,0.0,SURFACED
1678715756.163,6.164,VALID,0.2,989,0.0,SURFACED
1678715756.363,6.164,VALID,0.516,988,0.0,SURFACED
1678715756.563,6.183,VALID,0.2,987,0.153,SURFACED
1678715756.763,6.222,VALID,0.2,987,0.0,SURFACED
1678715756.963,6.169,VALID,0.4,986,0.077,SURFACED
1678715757.163,6.117,VALID,0.2,985,0.01,SURFACED
1678715757.363,6.171,VALID,0.261,984,0.0,SURFACED
1678715757.563,6.024,VALID,0.2,983,0.0,SURFACED
1678715757.763,6.157,VALID,0.26,982,0.0,SURFACED
1678715757.963,6.157,VALID,0.292,981,0.102,SURFACED
1678715758.163,6.146,VALID,0.2,980,0.162,SURFACED
1678715758.363,6.236,VALID,0.2,979,0.084,SURFACED
1678715758.563,6.321,VALID,0.388,978,0.017,SURFACED
1678715758.763,6.233,VALID,0.2,977,0.06,SURFACED
1678715758.963,6.24,VALID,0.295,976,0.026,SURFACED
1678715759.163,6.261,VALID,0.356,975,0.0,SURFACED
1678715759.363,6.239,VALID,0.2,974,0.0,SURFACED
1678715759.563,6.294,VALID,0.278,973,0.011,SURFACED
1678715759.763,6.227,VALID,0.292,972,0.127,SURFACED
1678715759.963,6.283,VALID,0.2,971,0.025,SURFACED
1678715760.163,6.315,VALID,0.236,970,0.077,SURFACED
1678715760.363,6.302,VALID,0.2,970,0.0,SURFACED
1678715760.563,6.247,VALID,0.273,969,0.087,SURFACED
1678715760.763,6.251,VALID,0.2,968,0.0,SURFACED
1678715760.963,6.341,VALID,0.2,967,0.028,SURFACED
1678715761.163,6.265,VALID,0.908,966,0.098,SURFACED
1678715761.363,6.151,VALID,0.361,965,0.0,SURFACED
1678715761.563,6.234,VALID,0.2,964,0.0,SURFACED
1678715761.763,6.234,VALID,0.2,964,0.0,SURFACED
1678715761.963,6.318,VALID,0.2,963,0.078,SURFACED
1678715762.163,6.332,VALID,0.2,962,0.302,SURFACED
1678715762.363,6.144,VALID,0.2,961,0.0,SURFACED
1678715762.563,6.253,VALID,0.2,960,0.151,SURFACED
1678715762.763,6.327,VALID,0.2,959,0.077,SURFACED
1678715762.963,6.25,VALID,0.2,959,0.018,SURFACED
1678715763.163,6.205,VALID,0.2,958,0.0,SURFACED
1678715763.363,6.301,VALID,0.2,957,0.0,SURFACED
1678715763.563,6.19,VALID,0.2,956,0.093,SURFACED
1678715763.763,6.187,VALID,0.476,955,0.0,SURFACED
1678715763.963,6.282,VALID,0.2,955,0.318,SURFACED
1678715764.163,6.355,VALID,0.283,954,0.106,SURFACED
1678715764.363,6.315,VALID,0.272,953,0.033,SURFACED
1678715764.563,6.256,VALID,0.222,952,0.005,SURFACED
1678715764.763,6.299,VALID,0.2,952,0.05,SURFACED
1678715764.963,6.157,VALID,0.2,963,0.0,SURFACED
1678715765.163,6.325,VALID,0.2,979,0.088,SURFACED
1678715765.363,6.287,VALID,1.14,994,0.24,SURFACED
1678715765.563,6.27,VALID,0.761,1010,0.1,SURFACED
1678715765.763,6.156,VALID,1.348,1026,0.044,SURFACED
1678715765.963,6.266,VALID,29.953,1041,0.066,SURFACED
1678715766.163,6.338,VALID,30.0,1057,0.0,SURFACED
1678715766.363,6.249,VALID,29.772,1073,0.086,SURFACED
1678715766.563,6.248,VALID,29.986,1088,0.067,SURFACED
1678715766.763,6.34,VALID,27.711,1104,0.124,SURFACED
1678715766.963,5.938,VALID,23.933,1120,0.175,SURFACED
1678715767.163,5.96,VALID,21.954,1135,0.014,SURFACED
1678715767.363,5.948,VALID,20.857,1151,0.301,SURFACED
1678715767.563,5.951,VALID,20.988,1167,0.224,CLIMBING
1678715767.763,5.936,VALID,21.043,1183,0.149,CLIMBING
1678715767.963,5.822,VALID,19.823,1198,0.394,CLIMBING
1678715768.163,5.88,VALID,19.342,1214,0.35,CLIMBING
