timestamp,DVL-filtered,validity,Echo,rpm,depth,Label
1677082146.093,6.258,VALID,29.843,1045,0.074,SURFACED
1677082146.293,6.271,VALID,30.0,1061,0.016,SURFACED
1677082146.493,6.271,VALID,30.0,1077,0.097,SURFACED
1677082146.693,6.228,VALID,30.0,1092,0.068,SURFACED
1677082146.893,6.264,VALID,26.02,1108,0.07,SURFACED
1677082147.093,6.107,VALID,23.526,1124,0.133,SURFACED
1677082147.293,5.978,VALID,21.833,1139,0.198,SURFACED
1677082147.493,5.939,VALID,21.375,1155,0.183,CLIMBING
1677082147.693,5.945,VALID,21.037,1171,0.299,CLIMBING
1677082147.893,5.903,VALID,20.896,1186,0.292,CLIMBING
1677082148.093,5.765,VALID,19.409,1202,0.29,CLIMBING
1677082148.293,5.713,VALID,19.206,1218,0.465,CLIMBING
1677082148.493,5.734,VALID,19.095,1233,0.48,CLIMBING
1677082148.693,5.595,VALID,18.399,1242,0.558,CLIMBING
1677082148.893,5.608,VALID,18.254,1242,0.632,CLIMBING
1677082149.093,5.407,VALID,17.948,1240,0.741,CLIMBING
1677082149.293,5.391,VALID,17.694,1239,0.767,CLIMBING
1677082149.493,5.284,VALID,17.453,1238,0.834,CLIMBING
1677082149.693,5.35,VALID,17.212,1237,0.823,CLIMBING
1677082149.893,5.26,VALID,17.472,1235,0.989,CLIMBING
1677082150.093,5.138,VALID,16.247,1234,1.093,CLIMBING
1677082150.293,4.982,VALID,16.614,1233,1.09,CLIMBING
1677082150.493,5.002,VALID,16.318,1232,1.214,CLIMBING
1677082150.693,4.933,VALID,16.05,1230,1.273,CLIMBING
1677082150.893,4.915,VALID,15.962,1229,1.314,CLIMBING
1677082151.093,4.835,VALID,15.402,1228,1.438,CLIMBING
1677082151.293,4.737,VALID,15.108,1227,1.536,TRACKING
1677082151.493,4.7,VALID,15.336,1226,1.594,TRACKING
1677082151.693,4.672,VALID,15.075,1225,1.637,TRACKING
1677082151.893,4.612,VALID,14.661,1223,1.76,TRACKING
1677082152.093,4.595,VALID,14.036,1222,1.758,TRACKING
1677082152.293,4.262,VALID,14.412,1221,1.904,TRACKING
1677082152.493,4.245,VALID,14.424,1220,1.982,TRACKING
1677082152.693,4.099,VALID,13.966,1219,1.902,TRACKING
1677082152.893,3.983,VALID,13.72,1218,2.077,TRACKING
1677082153.093,4.052,VALID,13.451,1216,2.051,TRACKING
1677082153.293,3.825,VALID,13.741,1215,2.195,TRACKING
1677082153.493,3.773,VALID,14.246,1214,2.191,TRACKING
1677082153.693,3.704,VALID,14.455,1213,2.335,TRACKING
1677082153.893,3.709,VALID,14.983,1212,2.431,TRACKING
1677082154.093,3.522,VALID,15.522,1211,2.433,TRACKING
1677082154.293,3.571,VALID,17.273,1210,2.469,TRACKING
1677082154.493,3.465,VALID,19.061,1209,2.531,TRACKING
1677082154.693,3.538,VALID,20.85,1208,2.574,TRACKING
1677082154.893,3.46,VALID,21.455,1207,2.526,TRACKING
1677082155.093,3.396,VALID,22.208,1205,2.613,TRACKING
1677082155.293,3.369,VALID,22.352,1204,2.638,TRACKING
1677082155.493,3.386,VALID,23.82,1203,2.639,TRACKING
1677082155.693,3.338,VALID,23.69,1202,2.779,TRACKING
1677082155.893,3.34,VALID,24.069,1201,2.701,TRACKING
1677082156.093,3.186,VALID,25.242,1200,2.757,TRACKING
1677082156.293,3.232,VALID,25.597,1199,2.749,TRACKING
1677082156.493,3.16,VALID,25.262,1198,2.738,TRACKING
1677082156.693,3.21,VALID,24.813,1197,2.841,TRACKING
1677082156.893,3.253,VALID,26.603,1196,2.768,TRACKING
1677082157.093,3.834,VALID,27.001,1195,2.804,TRACKING
1677082157.293,3.762,VALID,25.389,1194,2.831,TRACKING
1677082157.493,3.782,VALID,22.713,1193,2.837,TRACKING
1677082157.693,3.78,VALID,20.709,1192,2.912,TRACKING
1677082157.893,3.798,VALID,18.378,1191,2.888,TRACKING
1677082158.093,3.733,VALID,17.27,1190,2.972,TRACKING
1677082158.293,3.708,VALID,15.399,1189,2.901,TRACKING
1677082158.493,3.791,VALID,14.617,1188,2.948,TRACKING
1677082158.693,3.711,VALID,14.675,1187,2.977,TRACKING
1677082158.893,3.64,VALID,14.721,1186,2.981,TRACKING
1677082159.093,3.654,VALID,14.015,1186,3.043,TRACKING
1677082159.293,3.59,VALID,14.486,1185,3.137,TRACKING
1677082159.493,3.575,VALID,14.248,1184,3.123,TRACKING
1677082159.693,3.486,VALID,14.89,1183,3.164,TRACKING
1677082159.893,3.397,VALID,15.21,1182,3.208,TRACKING
1677082160.093,3.359,VALID,16.184,1181,3.212,TRACKING
1677082160.293,3.3,VALID,16.619,1180,3.258,TRACKING
1677082160.493,3.363,VALID,16.773,1179,3.261,TRACKING
1677082160.693,3.339,VALID,18.444,1178,3.325,TRACKING
1677082160.893,3.225,VALID,18.712,1177,3.343,TRACKING
1677082161.093,3.258,VALID,20.462,1176,3.435,TRACKING
1677082161.293,3.098,VALID,22.478,1176,3.452,TRACKING
1677082161.493,3.204,VALID,23.788,1175,3.441,TRACKING
1677082161.693,3.13,VALID,24.045,1174,3.405,TRACKING
1677082161.893,3.247,VALID,25.503,1173,3.421,TRACKING
1677082162.093,3.084,VALID,23.27,1172,3.474,TRACKING
1677082162.293,3.149,VALID,22.903,1171,3.424,TRACKING
1677082162.493,3.137,VALID,24.111,1170,3.434,TRACKING
1677082162.693,3.126,VALID,24.091,1170,3.45,TRACKING
1677082162.893,3.199,VALID,23.333,1169,3.511,TRACKING
