timestamp, system, entity, est-latitude, est-longitude, est-depth, value (m)
1678722208.840, lauv-simulator-1, Depth Sensor, 41.18387519, -8.70571127, 0.040, 0.000
1678722208.852, lauv-simulator-1, CTD, 41.18387525, -8.70571126, 0.004, 0.003
1678722208.949, lauv-simulator-1, CTD, 41.18387562, -8.70571128, 0.113, 0.014
1678722208.940, lauv-simulator-1, Depth Sensor, 41.18387557, -8.70571130, 0.004, 0.123
1678722209.049, lauv-simulator-1, CTD, 41.18387602, -8.70571131, 0.048, 0.003
1678722209.040, lauv-simulator-1, Depth Sensor, 41.18387597, -8.70571133, 0.113, 0.042
1678722209.149, lauv-simulator-1, CTD, 41.18387642, -8.70571134, 0.060, 0.187
1678722209.140, lauv-simulator-1, Depth Sensor, 41.18387638, -8.70571135, 0.048, 0.061
1678722209.249, lauv-simulator-1, CTD, 41.18387684, -8.70571136, 0.099, 0.000
1678722209.240, lauv-simulator-1, Depth Sensor, 41.18387679, -8.70571138, 0.060, 0.102
1678722209.349, lauv-simulator-1, CTD, 41.18387726, -8.70571138, 0.031, 0.050
1678722209.340, lauv-simulator-1, Depth Sensor, 41.18387720, -8.70571140, 0.099, 0.024
1678722209.449, lauv-simulator-1, CTD, 41.18387770, -8.70571140, 0.003, 0.000
1678722209.440, lauv-simulator-1, Depth Sensor, 41.18387764, -8.70571143, 0.031, 0.000
1678722209.549, lauv-simulator-1, CTD, 41.18387814, -8.70571143, 0.015, 0.000
1678722209.540, lauv-simulator-1, Depth Sensor, 41.18387809, -8.70571145, 0.003, 0.016
1678722209.640, lauv-simulator-1, Depth Sensor, 41.18387868, -8.70571148, 0.087, 0.094
1678722209.649, lauv-simulator-1, CTD, 41.18387874, -8.70571144, 0.087, 0.138
1678722209.749, lauv-simulator-1, CTD, 41.18387908, -8.70571146, 0.046, 0.000
1678722209.740, lauv-simulator-1, Depth Sensor, 41.18387915, -8.70571149, 0.087, 0.042
1678722209.849, lauv-simulator-1, CTD, 41.18387953, -8.70571146, 0.030, 0.000
1678722209.840, lauv-simulator-1, Depth Sensor, 41.18387949, -8.70571150, 0.046, 0.029
1678722209.949, lauv-simulator-1, CTD, 41.18388000, -8.70571146, 0.003, 0.052
1678722209.940, lauv-simulator-1, Depth Sensor, 41.18387995, -8.70571151, 0.030, 0.000
1678722210.049, lauv-simulator-1, CTD, 41.18388049, -8.70571147, 0.013, 0.071
1678722210.040, lauv-simulator-1, Depth Sensor, 41.18388044, -8.70571152, 0.003, 0.014
1678722210.149, lauv-simulator-1, CTD, 41.18388099, -8.70571146, 0.057, 0.253
1678722210.140, lauv-simulator-1, Depth Sensor, 41.18388093, -8.70571152, 0.013, 0.061
1678722210.249, lauv-simulator-1, CTD, 41.18388150, -8.70571145, 0.005, 0.107
1678722210.240, lauv-simulator-1, Depth Sensor, 41.18388143, -8.70571151, 0.057, 0.000
1678722210.349, lauv-simulator-1, CTD, 41.18388201, -8.70571144, 0.123, 0.000
1678722210.340, lauv-simulator-1, Depth Sensor, 41.18388195, -8.70571150, 0.005, 0.135
1678722210.449, lauv-simulator-1, CTD, 41.18388254, -8.70571142, 0.086, 0.092
1678722210.440, lauv-simulator-1, Depth Sensor, 41.18388247, -8.70571149, 0.123, 0.082
1678722210.549, lauv-simulator-1, CTD, 41.18388307, -8.70571138, 0.081, 0.140
1678722210.540, lauv-simulator-1, Depth Sensor, 41.18388301, -8.70571146, 0.086, 0.080
1678722210.649, lauv-simulator-1, CTD, 41.18388361, -8.70571135, 0.047, 0.027
1678722210.640, lauv-simulator-1, Depth Sensor, 41.18388355, -8.70571143, 0.081, 0.044
1678722210.749, lauv-simulator-1, CTD, 41.18388417, -8.70571130, 0.004, 0.138
1678722210.740, lauv-simulator-1, Depth Sensor, 41.18388410, -8.70571139, 0.047, 0.000
1678722210.849, lauv-simulator-1, CTD, 41.18388473, -8.70571124, 0.052, 0.066
1678722210.840, lauv-simulator-1, Depth Sensor, 41.18388466, -8.70571134, 0.004, 0.057
