timestamp, system, entity, est-latitude, est-longitude, est-depth, value (m)
1676634296.089, lauv-simulator-1, CTD, 41.18389345, -8.70570898, 0.085, 0.117
1676634296.080, lauv-simulator-1, Depth Sensor, 41.18389338, -8.70570922, 0.076, 0.085
1676634296.189, lauv-simulator-1, CTD, 41.18389410, -8.70570868, 0.071, 0.236
1676634296.180, lauv-simulator-1, Depth Sensor, 41.18389403, -8.70570893, 0.085, 0.069
1676634296.289, lauv-simulator-1, CTD, 41.18389477, -8.70570836, 0.037, 0.000
1676634296.280, lauv-simulator-1, Depth Sensor, 41.18389470, -8.70570862, 0.071, 0.034
1676634296.389, lauv-simulator-1, CTD, 41.18389543, -8.70570801, 0.056, 0.267
1676634296.380, lauv-simulator-1, Depth Sensor, 41.18389536, -8.70570829, 0.037, 0.057
1676634296.489, lauv-simulator-1, CTD, 41.18389610, -8.70570764, 0.088, 0.034
1676634296.480, lauv-simulator-1, Depth Sensor, 41.18389603, -8.70570793, 0.056, 0.092
1676634296.589, lauv-simulator-1, CTD, 41.18389677, -8.70570724, 0.019, 0.044
1676634296.580, lauv-simulator-1, Depth Sensor, 41.18389671, -8.70570754, 0.088, 0.012
1676634296.689, lauv-simulator-1, CTD, 41.18389744, -8.70570682, 0.030, 0.211
1676634296.680, lauv-simulator-1, Depth Sensor, 41.18389738, -8.70570714, 0.019, 0.032
1676634296.789, lauv-simulator-1, CTD, 41.18389811, -8.70570637, 0.081, 0.013
1676634296.780, lauv-simulator-1, Depth Sensor, 41.18389805, -8.70570670, 0.030, 0.086
1676634296.889, lauv-simulator-1, CTD, 41.18389877, -8.70570589, 0.023, 0.000
1676634296.880, lauv-simulator-1, Depth Sensor, 41.18389872, -8.70570624, 0.081, 0.017
1676634296.989, lauv-simulator-1, CTD, 41.18389944, -8.70570539, 0.083, 0.279
1676634296.980, lauv-simulator-1, Depth Sensor, 41.18389939, -8.70570576, 0.023, 0.089
1676634297.089, lauv-simulator-1, CTD, 41.18390011, -8.70570486, 0.030, 0.054
1676634297.080, lauv-simulator-1, Depth Sensor, 41.18390007, -8.70570524, 0.083, 0.024
1676634297.189, lauv-simulator-1, CTD, 41.18390077, -8.70570430, 0.048, 0.102
